Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Description,URL,Source,Scraped Date
Property / Real Estate,"2bdrm Apartment in Bestchoice, Mile 7 for rent",2000.0,"GH₵ 2,000",,Greater Accra,Achimota,"Greater Accra, Achimota",2Bedroom l Washroom at Achimota Ghc2000 a month,https://jiji.com.gh/mile-7/houses-apartments-for-rent/2bdrm-apartment-in-bestchoice-mile-7-for-rent-rt9HdUKurVqidimBjtR8Wtzk.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Land for Sale at Amasaman Fise Mall,550000.0,"GH₵ 550,000",,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal","Genuine Land for sale at Fise mall, 
1 plot with genuine documents 
Plot Size: 70 x 100",https://jiji.com.gh/amasaman/land-and-plots-for-sale/land-for-sale-at-amasaman-fise-mall-r4jqJBfZmilLy4ehg3cw5d7O.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"2bdrm House in 2 Bedrm Self, Spintex for rent",3500.0,"GH₵ 3,500",,Greater Accra,Spintex,"Greater Accra, Spintex","Replesatation propergation specious clean two 2""bedroom self compound for rent at spintex kotobabi...",https://jiji.com.gh/spintex/houses-apartments-for-rent/2bdrm-house-in-2-bedrm-self-spintex-for-rent-2u1hGZ8kFin14ZKEqGFGWmYh.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"1bdrm Apartment in Pleasant Properties, Spintex for rent",1200.0,"GH₵ 1,200",,Greater Accra,Spintex,"Greater Accra, Spintex","Chamber and hall self contain apartments for rent at Spintex.price: per month for 2yrs.
Singleroom...",https://jiji.com.gh/spintex/houses-apartments-for-rent/1bdrm-apartment-in-pleasant-properties-spintex-for-rent-iVM3C9pyZs5T4GyJVrSkN0Tv.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Negotiable Large Acres of Farmlands at Kintampo for Sale,4000.0,"GH₵ 4,000",100sqm,Brong Ahafo,Kintampo South,"Brong Ahafo, Kintampo South","Nice farmland suitable for all types of crops liks cashew, maize, cassava, groundnut,. mangoes etc...",https://jiji.com.gh/kintampo-south/land-and-plots-for-sale/negotiable-large-acres-of-farmlands-at-kintampo-for-sale-85YhvpdFHmHXY7MlSXgYVek5.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Accessible Lands at Afienya,22000.0,"GH₵ 22,000",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","This secured land offers clear title, no disputes, guaranteed ownership and free from...",https://jiji.com.gh/accra-metropolitan/land-and-plots-for-sale/accessible-lands-at-afienya-ne1Fbn0yH1fNXobYNQm99Dcb.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"Affordable Estate Plots, Ur Path to Land Ownership, Tsopoli",25000.0,"GH₵ 25,000",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Estate land comes with peace of mind, stress free from litigation or land guard intrusion. 
Land...",https://jiji.com.gh/tema-metropolitan/land-and-plots-for-sale/affordable-estate-plots-ur-path-to-land-ownership-tsopoli-A0QhURrdGG1Jpt3lVcaGHrrM.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,A Plot at Lashibi Community 17,600000.0,"GH₵ 600,000",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","A Plot of Land at community 17 , A gated house, 80 by 40 , Gh600, 000 , Good road , Negotiable",https://jiji.com.gh/tema-metropolitan/land-and-plots-for-sale/a-plot-at-lashibi-community-17-2snRH3AbxfPXlJqf38a0aeES.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Land for Sale in Fiapre,30000.0,"GH₵ 30,000",90sqm,Brong Ahafo,Sunyani Municipal,"Brong Ahafo, Sunyani Municipal",Nice land close to development area available for sale050*********,https://jiji.com.gh/sunyani-municipal/land-and-plots-for-sale/land-for-sale-in-fiapre-byMpdnn3Tt2XCGvtvV3z4VtZ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Mountainview Land 20mins From Galloway Junction for Sale,40000.0,"GH₵ 40,000",,Eastern Region,New-Juaben Municipal,"Eastern Region, New-Juaben Municipal","Plots of land within Koforidua Hills Gated Estate with stunning views available for sale. 
Serene...",https://jiji.com.gh/new-juaben-municipal/land-and-plots-for-sale/mountainview-land-20mins-from-galloway-junction-for-sale-zLeAHkF7L31E0jQs8VVVijJc.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Half Plot of Land for Sale at Spintex,700000.0,"GH₵ 700,000",,Greater Accra,Spintex,"Greater Accra, Spintex","Half plot of Land for sale at Spintex Close to coastal junction 
Land size 40by100FT Land Tittle...",https://jiji.com.gh/spintex/land-and-plots-for-sale/half-plot-of-land-for-sale-at-spintex-wktAhjLbr5owN67fPvwto1FW.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Magnificent Lands Available With Free Documentation at Ningo Prampram,55000.0,"GH₵ 55,000",,Greater Accra,Ningo-Prampram,"Greater Accra, Ningo-Prampram",Get a reliable land in a good environment behind the Ningo SHS. Land that is on the Tema-Aflao...,https://jiji.com.gh/ningo-prampram/land-and-plots-for-sale/magnificent-lands-available-with-free-documentation-at-ningo-prampram-sK4wqr2Jb5B5a2zxdrab6Dce.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"A Land Today, A Future And Legacy Secured. Wait No Longer!!",15000.0,"GH₵ 15,000",,Central Region,Gomoa East,"Central Region, Gomoa East",Wait no longer in acquiring a plot in this beautifully carved out space at Panfokrom off the...,https://jiji.com.gh/gomoa-east/land-and-plots-for-sale/a-land-today-a-future-and-legacy-secured-wait-no-longer-2DRMQ7basNzGiMf74yTJLing.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"2bdrm Apartment in Danfa, Adenta for rent",1600.0,"GH₵ 1,600",,Greater Accra,Adenta,"Greater Accra, Adenta","Ttwo bedrooms apartment for rent. 
Location: danfa. 
 a month for one year advance. 
Self meter....",https://jiji.com.gh/adenta-municipal/houses-apartments-for-rent/2bdrm-apartment-in-danfa-adenta-for-rent-pMrvqWOS7rUmcr1ybK4KAsWW.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"Spacious 1bedrm Fully Furnished Apt,Spintex",3200.0,"GH₵ 3,200","1 room, 1 bedroom",Greater Accra,Spintex,"Greater Accra, Spintex","It's an affordable, fully furnished, executive and very spacious single room self contain apartment...",https://jiji.com.gh/spintex/temporary-and-vacation-rentals/spacious-1bedrm-fully-furnished-apt-spintex-mldV5XGo9IXnQhF6V2nDcGwV.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,Half Plot of Land for Sale at Lashibi,200000.0,"GH₵ 200,000",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",Half plot of land for sale at Lashibi 3 minutes drive from Celebrity Gulf size 30/90 feet litigation...,https://jiji.com.gh/sakumono/land-and-plots-for-sale/half-plot-of-land-for-sale-at-lashibi-fdKHo3eXS8RAmToVjBuI3jaq.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,"1bdrm Apartment in Franjie Realty, Weija for rent",650.0,GH₵ 650,,Greater Accra,Weija,"Greater Accra, Weija","Single room Self-contained apartment for rent @ broadcasting Weija. Glass Windows, floors-tiled,...",https://jiji.com.gh/weija/houses-apartments-for-rent/1bdrm-apartment-in-franjie-realty-weija-for-rent-8r9KdPxNRpsjeSGbIpCEsi7a.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,1 Bedroom for Short Stay,1300.0,"GH₵ 1,300","1 room, 1 bedroom",Greater Accra,Burma Camp,"Greater Accra, Burma Camp","Fully furnished 1 bedroom 
Serene environment 
Suitable for couples
Business men
For short...",https://jiji.com.gh/burma-camp/temporary-and-vacation-rentals/1-bedroom-for-short-stay-jOiObeTS845mgKb94x0JDzKz.html,Jiji Ghana (jiji.com.gh),2026-04-27
Property / Real Estate,2 Bedrooms Furnished Apartment Near Knust,900.0,GH₵ 900,"2 rooms, 1 bedroom",Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","1 bathroom, 2bedroom, kitchen hall and dining hall. Fully furnished, all need is just move in .900gh...",https://jiji.com.gh/kumasi-metropolitan/temporary-and-vacation-rentals/2-bedrooms-furnished-apartment-near-knust-zvO3vIaRQEH0zyRJs5N2Llda.html,Jiji Ghana (jiji.com.gh),2026-04-27
