Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Mobile Phones & Tablets,New Xiaomi Redmi Pad Pro 256 GB Gray,1600.0,"GH₵ 1,600",Brand New,Central Region,Agona West Municipal,"Central Region, Agona West Municipal",,Redmi pad pro with 5g,https://jiji.com.gh/agona-west-municipal/tablets/new-xiaomi-redmi-pad-pro-256-gb-gray-s2oODuV0RmJdUhbveL9lI44h.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,iPod Touch 5 32gb - Pink,600.0,GH₵ 600,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",All iPods include a new pair of headphones and a new charging cable. Please note that when...,https://jiji.com.gh/accra-metropolitan/cell-phones-tablets-accessories/ipod-touch-5-32gb-pink-wr4aodlCBGn89aessUpOPkO3.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple iPhone 14 Pro Max 256 GB Gold,3550.0,"GH₵ 3,550",Used,Greater Accra,North Legon,"Greater Accra, North Legon","Verified ID, 5","14 pro max esim locked , little ink available as seen (does not spread) , bh 84 no hidden faults",https://jiji.com.gh/north-legon/mobile-phones/apple-iphone-14-pro-max-256-gb-gold-mUupxKJFMmcuDINjUPf0jKwB.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Samsung Galaxy S22 Ultra 5G 512 GB Black,3500.0,"GH₵ 3,500",Used,Central Region,Agona West Municipal,"Central Region, Agona West Municipal",,This is samsung s22 ultra with accessories,https://jiji.com.gh/agona-west-municipal/mobile-phones/samsung-galaxy-s22-ultra-5g-512-gb-black-fmtJQBcemRsLQNFIG1NoJCKL.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,S22/S23 Glass Protector (With Fingerprint Sensor Support),150.0,GH₵ 150,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Samsung S22/S23 Glass Protector (With Fingerprint Sensor Support ),https://jiji.com.gh/circle/cell-phones-tablets-accessories/s22-s23-glass-protector-with-fingerprint-sensor-support-mW4lG5MTg0VbbYqRuv54kxX6.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Huawei P30 Pro 128 GB Blue,1600.0,"GH₵ 1,600",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Huawei P30 pro 128gb available with free Accessories,https://jiji.com.gh/accra-metropolitan/mobile-phones/huawei-p30-pro-128-gb-blue-i5VLnGadfkV8XHrBRTFvEnyX.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Samsung Galaxy Watch 8 Classic,3950.0,"GH₵ 3,950",Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,Samsung galaxy watch 8 classic,https://jiji.com.gh/madina/smart-watches/samsung-galaxy-watch-8-classic-Cs7uJ0f7fcudr6yN3jSdbtHA.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,C17 Ai Face Tracking Quadrapod Gimbal,300.0,GH₵ 300,Brand New,Greater Accra,Circle,"Greater Accra, Circle",Verified ID,"C17 AI Face Tracking Quadrapod Gimbal, an intelligent and multifunctional device. 
AI Face Tracking:...",https://jiji.com.gh/circle/cell-phones-tablets-accessories/c17-ai-face-tracking-quadrapod-gimbal-oH5LFWxP7fojEOEeFt6uFIQZ.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Samsung Galaxy 7 Watch,400.0,GH₵ 400,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",3+ years on Jiji,"Samsung Galaxy Watch 7 – Smart Living on Your Wrist
Stay ahead of your day with the Samsung Galaxy...",https://jiji.com.gh/alajo/smart-watches/samsung-galaxy-7-watch-knqnnTczpJnW4vVYmBCMvWzI.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,4g Smart Watch Phone With Camera and Sim Support,420.0,GH₵ 420,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","4G SIM WATCH
All smart watch features 
With inbuilt camera
Support apps and other functions",https://jiji.com.gh/kokomlemle/smart-watches/4g-smart-watch-phone-with-camera-and-sim-support-z6tiLN4f5gEEUzsEhUL4cBSr.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Motorola Moto G Power 5G 256 GB Blue,2900.0,"GH₵ 2,900",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,Motorola G power 5G 128gig new,https://jiji.com.gh/kumasi-metropolitan/mobile-phones/new-motorola-moto-g-power-5g-256-gb-blue-pCNxRCSbocgxUOzlkRsHpdCn.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Samsung Galaxy S24 Ultra 256 GB Gray,8499.0,"GH₵ 8,499",Used,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji","➣It’s in great condition with a strong battery life
➣Swap/ trade-in is allowed
➣Get a 3-month...",https://jiji.com.gh/achimota/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gray-dFjTxSjqS0z3rLbbZO8cD6ZR.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Latest Oraimo Watch 6r,280.0,GH₵ 280,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Features 
1. *AI-Generated Watch Faces*
2. *Anti-Scratch Panda Glass*
3. *Heart Rate & Blood Oxygen...",https://jiji.com.gh/accra-metropolitan/smart-watches/latest-oraimo-watch-6r-uXlxkgg4DtxrE9VdzbYzjVzJ.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Motorola Moto G Stylus 5G -2023 256 GB Blue,1500.0,"GH₵ 1,500",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Motorola G stylus 5G 2023 uk used,https://jiji.com.gh/accra-metropolitan/mobile-phones/motorola-moto-g-stylus-5g-2023-256-gb-blue-mv1gLWqXkkAPiEquFEY7vsh0.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Logo Watch,350.0,GH₵ 350,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",3+ years on Jiji,"Experience premium style without the premium price! 
The UltraMax Smart Pro gives you that bold...",https://jiji.com.gh/alajo/smart-watches/apple-logo-watch-mJx8ffdOYeqxOHu7BNxaT4XZ.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Watch Ultra 1 49mm,3810.0,"GH₵ 3,810",Used,Greater Accra,Achimota,"Greater Accra, Achimota",5+ years on Jiji,Clean Original Apple Watch Ultra 1 49mm from Canada... It is very neat and clean... It comes with...,https://jiji.com.gh/achimota/smart-watches/apple-watch-ultra-1-49mm-2JynKGMLhCckcdQPb92WBpuP.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Smartberry C96 5g Android Smart Watch With Sim Slot and Playstore,850.0,GH₵ 850,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","Smartbarry C96 5G Smartwatch
Stay connected, stylish, and productive with the Smartbarry C96....",https://jiji.com.gh/circle/smart-watches/smartberry-c96-5g-android-smart-watch-with-sim-slot-and-playstore-yJecSGHOX2ywwmIcLNZDm97J.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,"Apple Watch Series 6,44mm",1450.0,"GH₵ 1,450",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","Used series 6, 44mm, gps 
Silver color
Neat",https://jiji.com.gh/circle/smart-watches/apple-watch-series-6-44mm-ab6TL2Tk8MlQhwhOhrU73yVe.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Tablet 1 TB,1450.0,"GH₵ 1,450",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"16gb of ram 
1tb of storage 
Dual sim support Support
Wireless keyboard included 
Free cover 
Free...",https://jiji.com.gh/accra-metropolitan/tablets/new-tablet-1-tb-BqNWYRkIGfPaHa8ERqV35fan.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Samsung Fold 7 | Fold 6 Smart View Flip Cover,1100.0,"GH₵ 1,100",Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji","Smart view cover 
Best for all occasions 
Full protection",https://jiji.com.gh/circle/cell-phones-tablets-accessories/samsung-fold-7-fold-6-smart-view-flip-cover-B5bDq4zkId7cgASj1sROYlW2.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple iPhone 14 Pro 128 GB Black,3600.0,"GH₵ 3,600",Used,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",Verified ID,"IPhone 14pro 128gb eSIM lock WiFi only 
Payment on delivery within Accra payment before delivery...",https://jiji.com.gh/ashaiman-municipal/mobile-phones/apple-iphone-14-pro-128-gb-black-5u4L7nfhdUXy7gHbPK5e4Ycu.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Watch Series 9,2550.0,"GH₵ 2,550",Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Verified ID,"Apple Watch series 9,45mm gps+ cellular,neatly used,with 88% battery health,I also buy with instant...",https://jiji.com.gh/kokomlemle/smart-watches/apple-watch-series-9-BYa0X1hbihI6YqMoHH2YVKEk.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Simcard Ultra M3 Smartwatch. Memory Card,750.0,GH₵ 750,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",3+ years on Jiji,"Good configuration, good watch, easy access, enjoy
mobile like happiness, support mainstream apps on...",https://jiji.com.gh/alajo/smart-watches/simcard-ultra-m3-smartwatch-memory-card-BaLIQSJwPArjof2nb4HAZubb.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Series 7 45mm,2500.0,"GH₵ 2,500",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",Neatly used  WATCH series 7 45mm in a very good condition call now,https://jiji.com.gh/circle/smart-watches/series-7-45mm-jZFkSWZfMVvMOPwaK3vp6CSn.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Watch 6n (Oraimo),230.0,GH₵ 230,Brand New,Greater Accra,Dansoman,"Greater Accra, Dansoman","Verified ID, 5+ years on Jiji","Future 
 1. *AI-Generated Watch Faces*
2. *Anti-Scratch Panda Glass*
3. *Blood Oxygen & Heart Rate...",https://jiji.com.gh/dansoman/smart-watches/watch-6n-oraimo-v59tGjf0SsZOgZ4XwPTJBfDy.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Watch Series 10 42mm GPS Only,3400.0,"GH₵ 3,400",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Series 10. 42mm. Cellular. U.S.A Preowned.Super neat.,https://jiji.com.gh/accra-metropolitan/smart-watches/apple-watch-series-10-42mm-gps-only-r8odmEDY7wA2KcGyLP28nX2K.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Watch Ultra 1,4000.0,"GH₵ 4,000",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",Apple Watch Ultra 1 49mm used available,https://jiji.com.gh/circle/smart-watches/apple-watch-ultra-1-cKUBrvwxZbqwj0LvLNPvxcO6.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,C12 Ai Auto Face Tracking Selfie Stick Tripod,380.0,GH₵ 380,Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi",,"12 AI Auto Face Tracking Selfie Stick Tripod – Auto Face Tracking Selfie Stick Tripod, 360° Rotation...",https://jiji.com.gh/kotobabi/cell-phones-tablets-accessories/c12-ai-auto-face-tracking-selfie-stick-tripod-mtZn2m0NuxPPmsYKRuPdqp1a.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Tablet 1 TB Yellow,1440.0,"GH₵ 1,440",Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",Verified ID,"Bigger screen 
Faster ram
It includes 
Wireless keyboard 
Wireless mouse 
1tb of storage 16gb ram...",https://jiji.com.gh/tesano/tablets/new-tablet-1-tb-yellow-68X3O4APn49joUr8whwCwN6R.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Xiaomi Redmi 13C 256 GB Gold,1300.0,"GH₵ 1,300",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Xiaomi Redmi 13C new in box available,https://jiji.com.gh/accra-metropolitan/mobile-phones/new-xiaomi-redmi-13c-256-gb-gold-5Eu1r5Qka9EU7j2m0MAsOVfp.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Infinix Note 60 Pro 256 GB Orange,2500.0,"GH₵ 2,500",Brand New,Northern Region,Central Gonja,"Northern Region, Central Gonja",,Infinix note 60 pro with 256gb,https://jiji.com.gh/central-gonja/mobile-phones/new-infinix-note-60-pro-256-gb-orange-1Hz5tPWDPs2w8vlc43SUXq3d.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Vivo V60 256 GB Gray,3200.0,"GH₵ 3,200",Brand New,Central Region,Agona West Municipal,"Central Region, Agona West Municipal",,This is Vivo v70 with 256gb,https://jiji.com.gh/agona-west-municipal/mobile-phones/new-vivo-v60-256-gb-gray-gIdKhaXc5GAp3MwJgnNNdYk.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,"Apple Wireless Powerbank 10,000mah",120.0,GH₵ 120,Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","Verified ID, 5+ years on Jiji","Magsafe Battery Pack For Apple Iphone 15 14 13 12 Pro Max Wireless - White
Support android phone...",https://jiji.com.gh/kokomlemle/cell-phones-tablets-accessories/apple-wireless-powerbank-10-000mah-44muv0CYKnwKVS4BISXdmFqM.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Samsung Galaxy Note 20 Ultra 128 GB White,3500.0,"GH₵ 3,500",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Samsung galaxy Note 20 ultra uk used,https://jiji.com.gh/accra-metropolitan/mobile-phones/samsung-galaxy-note-20-ultra-128-gb-white-mtHOK01FUwKYbwSs2qV7Zotj.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,"80,000 Mah Powerbank",400.0,GH₵ 400,Brand New,Greater Accra,Madina,"Greater Accra, Madina",3+ years on Jiji,"New 80,000mAh powerbank",https://jiji.com.gh/madina/cell-phones-tablets-accessories/80-000-mah-powerbank-f6J3W8ZsJadbnwoTZTxi2kjh.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Samsung Galaxy s26 256 GB Black,9999.0,"GH₵ 9,999",Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","The Galaxy S26 is a compact, powerful, and AI-focused flagship phone with strong performance, good...",https://jiji.com.gh/circle/mobile-phones/new-samsung-galaxy-s26-256-gb-black-ba4kNmKjmOtgO8EDwhEiJkuK.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Fitpro Smart Fitness Watch,200.0,GH₵ 200,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Functions:
notification: synchronous incoming messages notification from notification center in your...",https://jiji.com.gh/accra-metropolitan/smart-watches/fitpro-smart-fitness-watch-zj5ciH0DQVbh2aNcGtTThlxQ.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,"Magnetic Selfie Light, Led Fill Light Compatible With Magsafe",180.0,GH₵ 180,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",W50Portable Multi-level Light 360° Rotation Adjustment for Selfies With Makeup Mirror Beauty...,https://jiji.com.gh/accra-metropolitan/cell-phones-tablets-accessories/magnetic-selfie-light-led-fill-light-compatible-with-magsafe-5m8j3wwtWoEnoyVJP56aByTY.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple iPad 9.7 32 GB Gray,1100.0,"GH₵ 1,100",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Uk used iPad 5th Gen available. 10 pieces available,https://jiji.com.gh/circle/tablets/apple-ipad-9-7-32-gb-gray-v5x9UUMw5c6qWKDxN9d8ZcTW.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Phone Watch,300.0,GH₵ 300,Brand New,Greater Accra,Madina,"Greater Accra, Madina",Verified ID,"The smart watch features a built-in camera for capturing photos, Bluetooth connectivity for calls...",https://jiji.com.gh/madina/smart-watches/phone-watch-hzj4WTWOoctUZKiGBWu6r8um.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Portable Rechargeable Bluetooth Smart Watch.,250.0,GH₵ 250,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Brand new in box
main function:

blutetooth push
sms, whatsapp , facebook news and other client...",https://jiji.com.gh/accra-metropolitan/smart-watches/portable-rechargeable-bluetooth-smart-watch-fTbkQrhCTfLm821YspTYWD1X.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Galaxy Watch 4. Samsung,900.0,GH₵ 900,Used,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"U.K Used 
Galaxy watch 4",https://jiji.com.gh/kumasi-metropolitan/smart-watches/galaxy-watch-4-samsung-nHAyVzKto7gzErIaan8b8Df1.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Fitpro Waterproof Smartwatches:,200.0,GH₵ 200,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji",Brand New In Box With All Accessories,https://jiji.com.gh/adabraka/smart-watches/fitpro-waterproof-smartwatches-s1oGypYQBjnsEedKZRpx788Z.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Series 8,3200.0,"GH₵ 3,200",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",Apple Series 8 Gps 41mm Black... battery health 99,https://jiji.com.gh/circle/smart-watches/apple-series-8-abFpPgfBbY24iKwHEo66Nogw.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple Watch Series 7,1950.0,"GH₵ 1,950",Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Verified ID,"Apple Watch  series 7,41mm ,neatly used with box  and charger  I also buy with instant cash,dm now...",https://jiji.com.gh/kokomlemle/smart-watches/apple-watch-series-7-BGzMOZXuNjErNo315zqkZHhb.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple iPad 10.2 (2021) 64 GB Gray,2950.0,"GH₵ 2,950",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Fairly used iPad 9th Gen Wi-Fi only with iOS 18 going for cool chop,https://jiji.com.gh/accra-metropolitan/tablets/apple-ipad-10-2-2021-64-gb-gray-CdIf3lWww66LtVK37jN3BlF4.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Apple iPhone Air 256 GB White,11000.0,"GH₵ 11,000",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,IPhone 17 Air 256gig new Esim unlocked available,https://jiji.com.gh/kumasi-metropolitan/mobile-phones/new-apple-iphone-air-256-gb-white-AYI4MAAtRphRlJsfzuM5s1PL.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Apple iPad 10.2 (2020) Wi-Fi 32 GB Gray,1550.0,"GH₵ 1,550",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Pre-owned iPad 7th Gen in great condition available for quick sale. 3pcs available,https://jiji.com.gh/accra-metropolitan/tablets/apple-ipad-10-2-2020-wi-fi-32-gb-gray-uBw18qxjSrvs1lBRCiIWn9t3.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,Yoshoot Smart Watch,500.0,GH₵ 500,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",3+ years on Jiji,"Upgrade your lifestyle with this Premium Smartwatch, designed to keep you connected, active, and...",https://jiji.com.gh/alajo/smart-watches/yoshoot-smart-watch-u2Sdxd67YaP1BgKmnKfMCjT7.html,Jiji Ghana (jiji.com.gh),2026-05-11
Mobile Phones & Tablets,New Huawei MatePad 11.5 256 GB Black,4590.0,"GH₵ 4,590",Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",,New Tecno Megapad 11.5 256gb new,https://jiji.com.gh/accra-new-town/tablets/new-huawei-matepad-11-5-256-gb-black-q85kO9BMnXVwyg3KklGuBbhp.html,Jiji Ghana (jiji.com.gh),2026-05-11
