Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Mobile Phones & Tablets,New Honor MagicPad 2 12.3 256 GB Gray,2600.0,"GH₵ 2,600",Brand New,Volta Region,Afadjato South,"Volta Region, Afadjato South",,This is honor pad 3 with 256gb internal and 12gig ram,https://jiji.com.gh/afadjato-south/tablets/new-honor-magicpad-2-12-3-256-gb-gray-u2iBDKPzkhtKMDxNwzOabAPd.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Vivo iQOO Z10 Turbo+ 256 GB Gray,2700.0,"GH₵ 2,700",Brand New,Ashanti,Adansi South,"Ashanti, Adansi South",,Best in gaming and camera,https://jiji.com.gh/adansi-south/mobile-phones/new-vivo-iqoo-z10-turbo-256-gb-gray-cROwRQRbgH1vXGWWTaeXj3Nq.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Honor Magic8 Pro Air 512 GB Gray,4200.0,"GH₵ 4,200",Brand New,Central Region,Agona West Municipal,"Central Region, Agona West Municipal",,512gig honor magic air,https://jiji.com.gh/agona-west-municipal/mobile-phones/new-honor-magic8-pro-air-512-gb-gray-BckUv2aQzpOMlTuQY4tLiAyY.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New SAILBook B22 512 GB Black,1261.0,"GH₵ 1,261",Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","SAILBook B22 Tablet PC. 
It features a 10.1-inch IPS True Tone Eye Protection screen. 
Key...",https://jiji.com.gh/circle/tablets/new-sailbook-b22-512-gb-black-ajL0p1fGsgpJjzbs3t1VZ383.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPad 9.7 32 GB Gray,1100.0,"GH₵ 1,100",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Uk used iPad 5th Gen available. 10 pieces available,https://jiji.com.gh/circle/tablets/apple-ipad-9-7-32-gb-gray-v5x9UUMw5c6qWKDxN9d8ZcTW.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Ldnio 45w Gan Super Fast Charger.,150.0,GH₵ 150,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",3+ years on Jiji,"The item shown is a LDNIO 45W GaN Super Fast Charger. 
Technology: Uses Gallium Nitride (GaN)...",https://jiji.com.gh/accra-new-town/cell-phones-tablets-accessories/ldnio-45w-gan-super-fast-charger-59FuB84i2k0nVtl2FuFQ0w2l.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPad Air (2020) 128 GB Gray,1850.0,"GH₵ 1,850",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Uk used iPad 6th Gen. (Wi-Fi only) With ios16.3 and super strong battery for quick sale.,https://jiji.com.gh/accra-metropolitan/tablets/apple-ipad-air-2020-128-gb-gray-yQNEnDFhGFS8ePCOehYugB8x.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Lg Velvet 5g Case (Dualshield Case),250.0,GH₵ 250,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Protect your LG Velvet 5G with the DualShield Case. Featuring a durable dual layer design for...,https://jiji.com.gh/circle/cell-phones-tablets-accessories/lg-velvet-5g-case-dualshield-case-uL2rCBV97sF3mfrSwikoxm0Z.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Xiaomi Poco F7 Ultra 512 GB Black,4500.0,"GH₵ 4,500",Brand New,Ashanti,Adansi South,"Ashanti, Adansi South",,This phone is f8 ultra not f7 ultra,https://jiji.com.gh/adansi-south/mobile-phones/new-xiaomi-poco-f7-ultra-512-gb-black-oPlP3T5K7Oy6m3GfQtMWg2PQ.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Samsung Galaxy Tab S6 5G 128 GB Gray,1700.0,"GH₵ 1,700",Used,Western Region,Juabeso,"Western Region, Juabeso",,"Samsung tab s6 128gig 
It takes sim",https://jiji.com.gh/juabeso/tablets/samsung-galaxy-tab-s6-5g-128-gb-gray-xFfx5KSfsXORkVc9qDHEpx2Y.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Xiaomi Poco Pad 64 GB Silver,900.0,GH₵ 900,Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",Redmi tablet 64gb rom,https://jiji.com.gh/circle/tablets/xiaomi-poco-pad-64-gb-silver-i8PF6UBhHhHxd5NdWfWlx5Vk.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Samsung Galaxy S25 128 GB Blue,6800.0,"GH₵ 6,800",Used,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,"NEATLY USED Samsung Galaxy S25 FOR SALE 
 128GB Storage | 12GB RAM 
 Color: Icy Blue 
 Dual SIM (2...",https://jiji.com.gh/tema-metropolitan/mobile-phones/samsung-galaxy-s25-128-gb-blue-Byd2MDkQTiQFHkPDBUww8AAY.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPhone 14 128 GB Blue,3999.0,"GH₵ 3,999",Used,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 3+ years on Jiji","Iphone 14 esim unlocked
128gb | bh 87",https://jiji.com.gh/kumasi-metropolitan/mobile-phones/apple-iphone-14-128-gb-blue-1KCdoPqNuXuvyZaoR2RKlCz8.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Samsung Galaxy Note 10 5G 256 GB,950.0,GH₵ 950,Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Galaxy note 10 5G damaged screen,https://jiji.com.gh/accra-metropolitan/mobile-phones/samsung-galaxy-note-10-5g-256-gb-8dPTJpbY0cvbEtNZgnJB53Ku.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New ZTE Nubia Red Magic Gaming Tablet Pro 512 GB Silver,2800.0,"GH₵ 2,800",Brand New,Volta Region,Afadjato South,"Volta Region, Afadjato South",,Zte gaming tablet pro with 512gb,https://jiji.com.gh/afadjato-south/tablets/new-zte-nubia-red-magic-gaming-tablet-pro-512-gb-silver-442Jh9MsXtHUTLPbQyNcYuXP.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPhone 15 Pro Max 256 GB Silver,6100.0,"GH₵ 6,100",Used,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Apple iPhone 15 pro max 
Silver color Uk uesd 256gig
In box",https://jiji.com.gh/accra-metropolitan/mobile-phones/apple-iphone-15-pro-max-256-gb-silver-A6Kr1Ridv0TMyv570kfVTKmr.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Xiaomi Poco Pad 256 GB Black,1650.0,"GH₵ 1,650",Used,Volta Region,Central Tongu,"Volta Region, Central Tongu",,Use Poco pad with 256gb,https://jiji.com.gh/central-tongu/tablets/xiaomi-poco-pad-256-gb-black-nHh5DHPBfDPEdt5mF5UfO0oA.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Xiaomi Poco F7 Ultra 512 GB Black,4500.0,"GH₵ 4,500",Brand New,Ashanti,Adansi South,"Ashanti, Adansi South",,This phone is f8 ultra not f7 ultra,https://jiji.com.gh/adansi-south/mobile-phones/new-xiaomi-poco-f7-ultra-512-gb-black-oPlP3T5K7Oy6m3GfQtMWg2PQ.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Ldnio 45w Gan Super Fast Charger.,150.0,GH₵ 150,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",3+ years on Jiji,"The item shown is a LDNIO 45W GaN Super Fast Charger. 
Technology: Uses Gallium Nitride (GaN)...",https://jiji.com.gh/accra-new-town/cell-phones-tablets-accessories/ldnio-45w-gan-super-fast-charger-59FuB84i2k0nVtl2FuFQ0w2l.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Tecno Camon 30 5G 512 GB Black,900.0,GH₵ 900,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",Techno camon 30 pro 5g 512gb refurbished,https://jiji.com.gh/circle/mobile-phones/new-tecno-camon-30-5g-512-gb-black-l2vEwFJoQ4mN335HEh0cGKGn.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPhone 15 Pro Max 256 GB Black,6500.0,"GH₵ 6,500",Used,Greater Accra,Circle,"Greater Accra, Circle",,"15 pro max 256 gig
eSIM locked",https://jiji.com.gh/circle/mobile-phones/apple-iphone-15-pro-max-256-gb-black-vbpcdOkgUFi92IVXuhOEOcmT.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Smart Sim Card Watch,299.0,GH₵ 299,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,For communicating...,https://jiji.com.gh/kumasi-metropolitan/smart-watches/smart-sim-card-watch-2NbohxEMrL0bvBbShE4gZldc.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Google Pixel 9a 128 GB Black,4000.0,"GH₵ 4,000",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","Google Pixel 9a 128gb not in box, very neat with no issue, quality camera and a long lasting battery...",https://jiji.com.gh/circle/mobile-phones/google-pixel-9a-128-gb-black-pfR0VQoXsQsGOZVXYIqLBx25.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Lg Velvet 5g Case (Dualshield Case),250.0,GH₵ 250,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji",Protect your LG Velvet 5G with the DualShield Case. Featuring a durable dual layer design for...,https://jiji.com.gh/circle/cell-phones-tablets-accessories/lg-velvet-5g-case-dualshield-case-uL2rCBV97sF3mfrSwikoxm0Z.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Vivo iQOO 15 512 GB White,3500.0,"GH₵ 3,500",Used,Brong Ahafo,Tano South,"Brong Ahafo, Tano South",,Best phone vivo iqoo 15 with 512,https://jiji.com.gh/tano-south/mobile-phones/vivo-iqoo-15-512-gb-white-B5aoo43XYoDzHIjQgBH1jYkR.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Xiaomi Pad 6 256 GB Black,1800.0,"GH₵ 1,800",Used,Volta Region,Central Tongu,"Volta Region, Central Tongu",,Pad 6 with no fault call now,https://jiji.com.gh/central-tongu/tablets/xiaomi-pad-6-256-gb-black-yXNs6r4qIv5ktsIHRsp4NbKR.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Huawei Mate 30 Pro 256 GB Orange,2500.0,"GH₵ 2,500",Brand New,Brong Ahafo,Tano South,"Brong Ahafo, Tano South",,Huawei mate 30 pro with 256gb internal,https://jiji.com.gh/tano-south/mobile-phones/new-huawei-mate-30-pro-256-gb-orange-dcPkTX4ri4j01iFtBIfVWe9e.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Huawei MatePad SE 64 GB Gray,950.0,GH₵ 950,Brand New,Volta Region,Afadjato South,"Volta Region, Afadjato South",,Huawei matepad se with 64gb internal,https://jiji.com.gh/afadjato-south/tablets/new-huawei-matepad-se-64-gb-gray-5Wt1aaDuQJ3NH6ZSTfyKDCjv.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Itel VistaTab 11 128 GB Black,1450.0,"GH₵ 1,450",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji","Brand new Itel Vista Tab 11 128GB available. Comes complete with keyboard 🔥

🔹 Storage: 128GB
🔹...",https://jiji.com.gh/kumasi-metropolitan/tablets/new-itel-vistatab-11-128-gb-black-mrq7Fwoj5ZZD0G1eftFZfJzu.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPad Pro 128 GB Gray,1750.0,"GH₵ 1,750",Used,Ashanti,Adansi South,"Ashanti, Adansi South",,128gg it takes sim card for calls,https://jiji.com.gh/adansi-south/tablets/apple-ipad-pro-128-gb-gray-aBwqCwGX460xZa5X3N698NLh.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,LG V50 Thinq Case,250.0,GH₵ 250,Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","It is a simple, slim jelly phone case made of soft TPU and It enhances the beauty of a smartphone...",https://jiji.com.gh/circle/cell-phones-tablets-accessories/lg-v50-thinq-case-1noGn4bGbc7I9FyeMw9cQqqx.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Google Pixel 7 Pro 128 GB Black,2550.0,"GH₵ 2,550",Used,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji",Pixel 7 pro 128gb small dent on screen,https://jiji.com.gh/kumasi-metropolitan/mobile-phones/google-pixel-7-pro-128-gb-black-aSM8ItCcMrlB75f0Rm3jXpBv.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Honor MagicPad 2 12.3 256 GB Gray,2600.0,"GH₵ 2,600",Brand New,Volta Region,Afadjato South,"Volta Region, Afadjato South",,This is honor pad 3 with 256gb internal and 12gig ram,https://jiji.com.gh/afadjato-south/tablets/new-honor-magicpad-2-12-3-256-gb-gray-u2iBDKPzkhtKMDxNwzOabAPd.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Samsung Galaxy Tab S6 5G 128 GB Gray,1700.0,"GH₵ 1,700",Used,Western Region,Juabeso,"Western Region, Juabeso",,"Samsung tab s6 128gig 
It takes sim",https://jiji.com.gh/juabeso/tablets/samsung-galaxy-tab-s6-5g-128-gb-gray-xFfx5KSfsXORkVc9qDHEpx2Y.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Samsung Galaxy Tab A11+ 128 GB Black,2850.0,"GH₵ 2,850",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji","Samsung Galaxy Tab A11 Plus – 128GB ROM | 6GB RAM (Brand New)

🆕 100% Brand New | Sealed |...",https://jiji.com.gh/kumasi-metropolitan/tablets/new-samsung-galaxy-tab-a11-128-gb-black-6jJnDpaO8NlyheqHUAAmqDMM.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple iPhone 14 128 GB Blue,4300.0,"GH₵ 4,300",Used,Greater Accra,Asylum Down,"Greater Accra, Asylum Down",5+ years on Jiji,"Neat iPhone 14 eSIM, 128gig , bh80",https://jiji.com.gh/asylum-down/mobile-phones/apple-iphone-14-128-gb-blue-uVnGJ5EcRtD6Y6o9PkB0dc8E.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Huawei MatePad Pro 512 GB Gray,2650.0,"GH₵ 2,650",Brand New,Northern Region,Central Gonja,"Northern Region, Central Gonja",,"Huawei matepad pro 
12.4inches 
512gb",https://jiji.com.gh/central-gonja/tablets/new-huawei-matepad-pro-512-gb-gray-BrL9gY40uoSAlTdNlnue7S87.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Apple iPhone 17 Pro Max 2 TB White,2500.0,"GH₵ 2,500",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,IPhone 17promax 2tb clone/copy/fakel available,https://jiji.com.gh/kumasi-metropolitan/mobile-phones/new-apple-iphone-17-pro-max-2-tb-white-BTQT7qdhLpKKSKzRFdAn1Z36.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple Watch,1800.0,"GH₵ 1,800",Used,Greater Accra,North Legon,"Greater Accra, North Legon","Verified ID, 5+ years on Jiji","Apple Watch Series 8 41 mm
No fault",https://jiji.com.gh/north-legon/smart-watches/apple-watch-rNSPqX4Fcai90MeDpbJGWDs1.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Tablet 512 GB Blue,1600.0,"GH₵ 1,600",Brand New,Greater Accra,Mataheko,"Greater Accra, Mataheko","Verified ID, 5+ years on Jiji","Introducing the Idino Boom Tablet, a cutting-edge device designed to cater to all your digital...",https://jiji.com.gh/mataheko/tablets/new-tablet-512-gb-blue-45hFjro6z7YrobCyQqFgFiK1.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Samsung Galaxy S23 Plus 256 GB Black,3850.0,"GH₵ 3,850",Used,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Verified ID,"Sumsung s23 plus,256gb sim ,neatly used,available for cheap price dm now,I also buy with instant...",https://jiji.com.gh/kokomlemle/mobile-phones/samsung-galaxy-s23-plus-256-gb-black-2DG0PEM80h113PbltkRrAhcI.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Apple iPad mini 7 128 GB Silver,4500.0,"GH₵ 4,500",Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",Verified ID,"IPad mini A17pro,128gb,new but no box ,wifi only,available for cheap price,dm now ,I also buy with...",https://jiji.com.gh/kokomlemle/tablets/new-apple-ipad-mini-7-128-gb-silver-9YuAebsk0Hl8VQVa2GylGVkB.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Tablet 1 TB Black,1599.0,"GH₵ 1,599",Brand New,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 5+ years on Jiji","It features a 10.1-inch HD display and an octa-core processor for smooth performance. 
The tablet...",https://jiji.com.gh/circle/tablets/new-tablet-1-tb-black-p1TOE8Balm3pg83JZE9pWHjl.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Garmin Forerunner 55 Watch,2800.0,"GH₵ 2,800",Brand New,Greater Accra,East Legon,"Greater Accra, East Legon","Verified ID, 5+ years on Jiji","Garmin Forerunner 55, GPS Running Watch with Daily Suggested Workouts, Up to 2 Weeks of Battery...",https://jiji.com.gh/east-legon/smart-watches/garmin-forerunner-55-watch-s456PerSd7IToKDGjVCA7nIj.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Apple iPhone 17e 256 GB Black,9000.0,"GH₵ 9,000",Brand New,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle",3+ years on Jiji,"Brand New iPhone 17e 256GB.
iPhone 17e is packed with the same enhanced scratch resistance of...",https://jiji.com.gh/kokomlemle/mobile-phones/new-apple-iphone-17e-256-gb-black-v9fEEgmhwuCNlMZ7ceijtD6s.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Huawei Enjoy 70S 128 GB Blue,500.0,GH₵ 500,Brand New,Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",Verified ID,"Good product good sound and good in browsing 
as well... not in box",https://jiji.com.gh/ashaiman-municipal/mobile-phones/new-huawei-enjoy-70s-128-gb-blue-2RcRG5ml1yfBpqpvDh9zbE8n.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,All Replacement Back Glass Panel Housing Body for iPhone,350.0,GH₵ 350,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Revitalize your iPhone with our high-quality Replacement Back Glass Panel Housing Body. Designed for...,https://jiji.com.gh/accra-metropolitan/cell-phones-tablets-accessories/all-replacement-back-glass-panel-housing-body-for-iphone-apy3RsB7nkinuXpZdT5aB0q0.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Apple Watch Ultra 2,5500.0,"GH₵ 5,500",Used,Greater Accra,Circle,"Greater Accra, Circle","Verified ID, 3+ years on Jiji",Apple Watch Ultra 2 extremely neat as seen,https://jiji.com.gh/circle/smart-watches/apple-watch-ultra-2-glrpKnMtbfwm13luJeDf28b5.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,Samsung Galaxy 7 Watch,400.0,GH₵ 400,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",3+ years on Jiji,"Samsung Galaxy Watch 7 – Smart Living on Your Wrist
Stay ahead of your day with the Samsung Galaxy...",https://jiji.com.gh/alajo/smart-watches/samsung-galaxy-7-watch-knqnnTczpJnW4vVYmBCMvWzI.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Samsung Galaxy Note 20 256 GB Rose Gold,2620.0,"GH₵ 2,620",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji","Samsung Galaxy Note 20 – For Sale!
Condition: Excellent
Storage: 128GB
Color: Mystic Bronze (or...",https://jiji.com.gh/kumasi-metropolitan/mobile-phones/new-samsung-galaxy-note-20-256-gb-rose-gold-BgUrk6mQgKOj1GQnQnfeC9r.html,Jiji Ghana (jiji.com.gh),2026-05-04
Mobile Phones & Tablets,New Huawei MatePad 11.5 256 GB Gray,2500.0,"GH₵ 2,500",Brand New,Ashanti,Ejura/Sekyedumase,"Ashanti, Ejura/Sekyedumase",,Sealed in box with accessories,https://jiji.com.gh/ejura-sekyedumase/tablets/new-huawei-matepad-11-5-256-gb-gray-xcFrXH0aNaMN56TOrePNUa1t.html,Jiji Ghana (jiji.com.gh),2026-05-04
