Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Seller Badge,Description,URL,Source,Scraped Date
Commercial Equipment,Walker With Wheels,390.0,GH₵ 390,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"A walker with wheels, also known as a rollator, provides mobility support and balance assistanceq",https://jiji.com.gh/accra-metropolitan/medical-equipment/walker-with-wheels-4UtbRrj3Ha2EGufFH6ifXP94.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Luggage Scale,150.0,GH₵ 150,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",,"For luggage and others
in stock",https://jiji.com.gh/kumasi-metropolitan/store-equipments/luggage-scale-6p2uByvVoQGJ03myndvVVwdS.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,"Standard Pearl PVC-316-2B, 238 Litres Display Fridge",4699.0,"GH₵ 4,699",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","Fast cooling
Energy Saving
See-Through inside LED lamp
Lockable double glazed doors with...",https://jiji.com.gh/accra-metropolitan/store-equipments/standard-pearl-pvc-316-2b-238-litres-display-fridge-knPGy3JslngkiGBjaiapJJTL.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Order Nasco Display Singledoor Nas-Fl110sc Fridge,2899.0,"GH₵ 2,899",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",3+ years on Jiji,"The primary function of the ""display"" is visibility for merchandising purposes in commercial or home...",https://jiji.com.gh/adabraka/store-equipments/order-nasco-display-singledoor-nas-fl110sc-fridge-noBiREoYzHai32FAITFjw99Z.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,4 Burner Shawarma Machine Gas,8500.0,"GH₵ 8,500",Brand New,Greater Accra,Labone,"Greater Accra, Labone",Verified ID,Contact us on054********* our showroom is located next to coco eats restaurant at the labone...,https://jiji.com.gh/labone/restaurant-and-catering-equipment/4-burner-shawarma-machine-gas-14AkVYeYgw5G1CKMRSTAHmAI.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Programmable Led Sign Perfect Solution for Advertising,1000.0,"GH₵ 1,000",,Greater Accra,Okaishie,"Greater Accra, Okaishie","Verified ID, 3+ years on Jiji",Scrolling led light for your advertising,https://jiji.com.gh/okaishie/stage-lighting-and-effects/programmable-led-sign-perfect-solution-for-advertising-gbj4L224eOg22nsiKRrCOIME.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Distilled Water 20ltrs,250.0,GH₵ 250,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Distilled water is water that has been purified through a process called distillation.
Here’s how it...",https://jiji.com.gh/accra-metropolitan/medical-equipment/distilled-water-20ltrs-dTiJfF2ykxlo390QXxJSkCZi.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Mirror Ball 30x30x30,580.0,GH₵ 580,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Mirror Ball 30x30x30. Rotating motor included,https://jiji.com.gh/accra-metropolitan/stage-lighting-and-effects/mirror-ball-30x30x30-5Jdqri51GKyLpUqVE6GDZvYb.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Barber Neck Roll Tape Neck Ruffles 5 in 1 Pack,40.0,GH₵ 40,Bulk prices,Greater Accra,Lapaz,"Greater Accra, Lapaz",,"Barber Neck Tape ruffles , 5 Rolls Disposable Neck Protection Paper Strips Neck Ruffle Roll Paper...",https://jiji.com.gh/lapaz/salon-equipment/barber-neck-roll-tape-neck-ruffles-5-in-1-pack-mTjcisgZ3CoaUYXsv8sJHk9L.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Screen Printing Meshes,50.0,GH₵ 50,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji","Silk meshes for screen printing 
Other tools and materials like scoop/coater ,sensitizer, emulsion...",https://jiji.com.gh/kumasi-metropolitan/printing-equipment/screen-printing-meshes-xjRRCFBn28yhdOhxzBkw5UIR.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Luggage Scales,150.0,GH₵ 150,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Portable and easy to use with clear digital display.
Measures in both kg and lbs, perfect for...",https://jiji.com.gh/accra-metropolitan/store-equipments/luggage-scales-BJP0wfRCPPl55TimHkjH1sT0.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Equator 3000 Standing Hair Dryer,1150.0,"GH₵ 1,150",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Stand-up hair dryer
Comes in black, red and white",https://jiji.com.gh/accra-metropolitan/salon-equipment/equator-3000-standing-hair-dryer-rsBxkILqdPk7eCQINfQWdJvp.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Safety Climbing Helmets.,315.0,GH₵ 315,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,The helmet is made of quality and durable polyphenol plastic for durability.,https://jiji.com.gh/accra-metropolitan/safety-equipment/safety-climbing-helmets-wr1ITqV52qvlzwbYzFVNa8Rw.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Arm Sling All Sizes,90.0,GH₵ 90,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"An arm sling is used for:
1. Immobilizing and supporting an injured arm or shoulder
2. Reducing pain...",https://jiji.com.gh/accra-metropolitan/medical-equipment/arm-sling-all-sizes-pVEigRt8tI7KX0Jk0JVcl7wY.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Facial Steamer Machine,1350.0,"GH₵ 1,350",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Facial steamer machine now available. Gives you the desired results and more,https://jiji.com.gh/accra-metropolitan/salon-equipment/facial-steamer-machine-im4xLRkCjHbH6f5FJQLcLiME.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Commercial Gas Popcorn Machine,1100.0,"GH₵ 1,100",Brand New,Greater Accra,Mataheko,"Greater Accra, Mataheko","Verified ID, 5+ years on Jiji","Commercial popcorn machine, LPG Gas",https://jiji.com.gh/mataheko/restaurant-and-catering-equipment/commercial-gas-popcorn-machine-7XCJbldFs5QjsOVeOFMQWi96.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Laser Diode Engraving And Cutting Machine For Professionals,3800.0,"GH₵ 3,800",,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 5+ years on Jiji","Twotrees TT-5.5S Laser 40W Engraver Machine,
Laser Engraving Cutting Machine, Compressed Spot...",https://jiji.com.gh/adenta-municipal/printing-equipment/laser-diode-engraving-and-cutting-machine-for-professionals-4cwboxmQ7NnUARpISc9P5tUA.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Barbers Attractive Door Light,890.0,GH₵ 890,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 3+ years on Jiji",Beautiful barbers door light,https://jiji.com.gh/tema-metropolitan/salon-equipment/barbers-attractive-door-light-355kIR8cIdIySCapNbRreBxd.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Salon Barbering Waiting Chair,2850.0,"GH₵ 2,850",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 5+ years on Jiji",Salon barbering waiting chair available now in different types and price,https://jiji.com.gh/tema-metropolitan/salon-equipment/salon-barbering-waiting-chair-8HNoTjurcs6OUvhZ1TsIgnF5.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Empiral Overall Workwear,299.0,GH₵ 299,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Brand new top and down Empiral workwear.
100% cotton 
Improved durability 
Improved comfort 
All...",https://jiji.com.gh/accra-metropolitan/safety-equipment/empiral-overall-workwear-ml0MXgBbZXXOEIc4a3iqNmX5.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,5.5m Heavy Duty Light Truss Crank Stand,8000.0,"GH₵ 8,000",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",This Light Truss Stand is cranked up with a hand winch to lift up light. •|. With 5.5m height...,https://jiji.com.gh/accra-metropolitan/stage-lighting-and-effects/5-5m-heavy-duty-light-truss-crank-stand-CcX9IJOYNCkE2ngb475ndYDF.html,Jiji Ghana (jiji.com.gh),2026-05-04
Commercial Equipment,Anti Cut Arm Sleeves,65.0,GH₵ 65,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 5+ years on Jiji",Protects your arm for sparks and sharp objects when working on the field,https://jiji.com.gh/tema-metropolitan/safety-equipment/anti-cut-arm-sleeves-x5simMsP9bF2XmJS9D6f5K9x.html,Jiji Ghana (jiji.com.gh),2026-05-04
