Category,Title,Price GHS,Price Raw,Condition,Region,Area,Location,Description,URL,Source,Scraped Date
Commercial Equipment & Tools,Bread Mixer Anx Roller,25000.0,"GH₵ 25,000",Brand New,Greater Accra,Agbogbloshie,"Greater Accra, Agbogbloshie",Made with stainless steel Material...,https://jiji.com.gh/agbogbloshie/restaurant-and-catering-equipment/bread-mixer-anx-roller-aXM5n5jmOF3QBcBRvAy3Expy.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Instant Ice Pack Gel,25.0,GH₵ 25,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Instant ice pack for medical emergencies. 
Shake vigorously to instantly activate its chilling...",https://jiji.com.gh/accra-metropolitan/medical-equipment/instant-ice-pack-gel-64TH8zqeu4xhL85n5ZCQ5Jdp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,"Standard Pearl PVC-316-2B, 238 Litres Display Fridge",4699.0,"GH₵ 4,699",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Fast cooling
Energy Saving
See-Through inside LED lamp
Lockable double glazed doors with...",https://jiji.com.gh/accra-metropolitan/store-equipments/standard-pearl-pvc-316-2b-238-litres-display-fridge-knPGy3JslngkiGBjaiapJJTL.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Screen Printing Meshes,50.0,GH₵ 50,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Silk meshes for screen printing 
Other tools and materials like scoop/coater ,sensitizer, emulsion...",https://jiji.com.gh/kumasi-metropolitan/printing-equipment/screen-printing-meshes-xjRRCFBn28yhdOhxzBkw5UIR.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Latex Examination Gloves at Wholesale Price,32.0,GH₵ 32,,Greater Accra,,Greater Accra,SRITRANG Latex Examination Glove Selling at wholesale price.,https://jiji.com.gh/greater-accra/medical-equipment/latex-examination-gloves-at-wholesale-price-jWwdto4WbGblUm8qtvb7CrkS.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Deaver Retractor,180.0,GH₵ 180,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","A Deaver retractor is a surgical instrument used to hold back tissue and organs during surgery,...",https://jiji.com.gh/mamprobi/medical-equipment/deaver-retractor-cC071L7O8bVXCj1PH9DVtQqE.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Oxygen Cylinder With Stand and Trolley,1600.0,"GH₵ 1,600",,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",Oxygen tanks are large metal cylinders that store oxygen under pressure (compressed oxygen). They're...,https://jiji.com.gh/mamprobi/medical-equipment/oxygen-cylinder-with-stand-and-trolley-xcg9lwRn775bK6j7296xvSrI.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Massage Foldable Bed,1550.0,"GH₵ 1,550",,Greater Accra,Spintex,"Greater Accra, Spintex",Take note this bed is a wooden The height of the massage bed can be adjusted 24-33in via the fixing...,https://jiji.com.gh/spintex/salon-equipment/massage-foldable-bed-wZoAJQ3X727lDUcUNVyPTz8B.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Voltaren Arthritis Pain Gel,600.0,GH₵ 600,Bulk prices,Greater Accra,Agbogba,"Greater Accra, Agbogba","You can use Voltaren on minor injuries, aches and pains as well joint pain. It is great for knee...",https://jiji.com.gh/agbogba/medical-equipment/voltaren-arthritis-pain-gel-A6yHQUmfFe97vy1lQDk5yzN1.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Hematology Analyzer ( Mindray BC 10 ),32000.0,"GH₵ 32,000",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Slightly used Hematology Analyzer in very good condition ( Mindray BC 10 ),https://jiji.com.gh/accra-metropolitan/medical-equipment/hematology-analyzer-mindray-bc-10-BokMNJH6VbbIBUDA3XoYpe8m.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,High Quality Green Reflector Vest With Pocket And Zip,26.0,GH₵ 26,,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","High Quality Green Reflector Vest
with Pocket and Zip
Quality material
Available at Wholesale price",https://jiji.com.gh/kokomlemle/safety-equipment/high-quality-green-reflector-vest-with-pocket-and-zip-7HRKPhHGJiRFkjimgX5qBIhR.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Infrared Gun Thermometer,150.0,GH₵ 150,,Greater Accra,Cantonments,"Greater Accra, Cantonments","Infrared non contact gun thermometer in stock.
Shop located inside 37 hospital market
Delivery...",https://jiji.com.gh/cantonments/medical-equipment/infrared-gun-thermometer-CrbtUag7zTjXUTLGXSP5NAer.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Mimage Large Format Printer,27900.0,"GH₵ 27,900",,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Brand New in box Mimage 1.8m/6ft large format printer with Xp600 printer head, prints banner,...",https://jiji.com.gh/kumasi-metropolitan/printing-equipment/mimage-large-format-printer-5nQOHBBMIv181O1YPXwTzBon.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Finger Splint,140.0,GH₵ 140,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno",Finger splint is a medical device that stabilise your finger and hold it in one position also...,https://jiji.com.gh/korle-gonno/medical-equipment/finger-splint-hUVecYjWEzVrep0PIZqjfbPc.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Universal Remote Control For Gate Motor,250.0,GH₵ 250,Bulk prices,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Its is use for any type od gate motor, centurion,BSM,and other automatic gate motors.we have leane...",https://jiji.com.gh/accra-metropolitan/safety-equipment/universal-remote-control-for-gate-motor-b3NLCce3UnKahfQyfpZEC0Id.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Mikachi Hair Dryer Standing,400.0,GH₵ 400,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Low noise
stable wind force, fast hair styling
adjustable temperature
with a 60 minutes...",https://jiji.com.gh/accra-metropolitan/salon-equipment/mikachi-hair-dryer-standing-6vDPKPlzEeWYlb7VclpASL3Y.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Precision Electronic Balance Scale,1400.0,"GH₵ 1,400",,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",Precision electronic balance scales are used to measure the mass of solids and liquids with high...,https://jiji.com.gh/mamprobi/medical-equipment/precision-electronic-balance-scale-8I36kjiPP02jH8W1GKG5G528.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Popcorn Machines,1000.0,"GH₵ 1,000",Brand New,Greater Accra,Madina,"Greater Accra, Madina",The best popcorn machine in the market.Electric 1050 Gas 1000,https://jiji.com.gh/madina/restaurant-and-catering-equipment/popcorn-machines-1wbxQ75DcIQ2LM6B7PMIvh4i.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,110cm Height Traffic Delineator Warning Post/Pole,335.0,GH₵ 335,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Traffic control devices that guide drivers by marking the road's edge or dividing lanes, available...",https://jiji.com.gh/tema-metropolitan/safety-equipment/110cm-height-traffic-delineator-warning-post-pole-yCqaJ2EbaGaonqEV39nbWk1M.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Equator 3000 Professional Wall Mounted Hair Dryer,1450.0,"GH₵ 1,450",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Quality hair drying equipment. 
Brand new in box",https://jiji.com.gh/accra-metropolitan/salon-equipment/equator-3000-professional-wall-mounted-hair-dryer-yBtSb40PrqqkBEeQpnYml0iK.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Petro Fufu Pounding Machine,2000.0,"GH₵ 2,000",Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Commercial Fufu Pounding Machine.
Highly recommended for chop bars, restaurants, hotels and schools...",https://jiji.com.gh/kumasi-metropolitan/restaurant-and-catering-equipment/petro-fufu-pounding-machine-aIMG6CpXjiSnaeQaJMy7BMHk.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Wrist Splint,120.0,GH₵ 120,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",Universal wrist splint for forearm...,https://jiji.com.gh/mamprobi/medical-equipment/wrist-splint-k86Q4BBlALI2ulcXKSkevg52.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Heat Press Machine,2150.0,"GH₵ 2,150",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Heat press machine is used for Printing Pictures on T shirts  and stones on dresses and stones work...,https://jiji.com.gh/accra-metropolitan/printing-equipment/heat-press-machine-im5rd7jwDzMIlVxtYe9WzAB1.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,"Digital Kiosk: Stage, Display Stand, Pos, Tent, Coffee, Snacks,",2000.0,"GH₵ 2,000",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Customized pos (point of sale) events / exhibition stage or kiosk.with digital features. mobile of...,https://jiji.com.gh/accra-metropolitan/stage-lighting-and-effects/digital-kiosk-stage-display-stand-pos-tent-coffee-snacks-8ARlrjFYuuqXQUpqtbRGAE9K.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Led Stage Lights Beam 230,4100.0,"GH₵ 4,100",,Greater Accra,,Greater Accra,"All kinds of led stages lights smoke machine and fluids snow machine , fire works and all kinds of...",https://jiji.com.gh/greater-accra/stage-lighting-and-effects/led-stage-lights-beam-230-6whVMKzY90zvXRmZQSjhwf10.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Hiv Test Kit,200.0,GH₵ 200,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","HIV test kit
Call or WhatsApp for delivery",https://jiji.com.gh/accra-metropolitan/medical-equipment/hiv-test-kit-3iRg9nLNCBbcz4yOkZ1uhsLS.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,10 In 1 Heat Press,4000.0,"GH₵ 4,000",,Greater Accra,Lapaz,"Greater Accra, Lapaz","Sale Drop, Promotion All The Way, A3 Heat Press machine 38 x 38 cm, Does mug, plates, caps, t-...",https://jiji.com.gh/lapaz/printing-equipment/10-in-1-heat-press-fDMnl739RtmGFfvSnToI3fun.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,6876 Knee Brace,160.0,GH₵ 160,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Healthy knee supporting belt,https://jiji.com.gh/accra-metropolitan/medical-equipment/6876-knee-brace-39k1oy3bUc54m3xvHvC3Akkb.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Commercial Stainless Steel Soup Pot,2500.0,"GH₵ 2,500",Brand New,Greater Accra,Labone,"Greater Accra, Labone",Contact us on054*********. Out showroom is located next to labone senior highschool same building as...,https://jiji.com.gh/labone/restaurant-and-catering-equipment/commercial-stainless-steel-soup-pot-f6FE3IEEQP41HRChu8mQjlp5.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Executive Black Hair Washing Basin,3750.0,"GH₵ 3,750",,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",High quality chrome arm hair washing basin. Suitable for all Beauty facilities for the comfort of...,https://jiji.com.gh/tema-metropolitan/salon-equipment/executive-black-hair-washing-basin-pW09rWEaumjygQFAiBSKKogA.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Portable Metal Cash Safe Lock Box,200.0,GH₵ 200,,Greater Accra,Spintex,"Greater Accra, Spintex","Small Indoor Metal Smart Key Lock Box
For Cash Storage at home , hotels, shops etc.....",https://jiji.com.gh/spintex/safety-equipment/portable-metal-cash-safe-lock-box-u9EyfeSeXjGXUe843Mck4umi.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Omron Compressor Nebulizer Ne-C101,950.0,GH₵ 950,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Omron NE-C101 makes managing your respiratory health easy. It’s simple to use, efficient, ensuring...",https://jiji.com.gh/accra-metropolitan/medical-equipment/omron-compressor-nebulizer-ne-c101-oP7r2OyOefXXGy1oud8HWwrY.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Alarm Padlock,60.0,GH₵ 60,,Greater Accra,Agbogloshie,"Greater Accra, Agbogloshie","This padlock makes sounds when touched ,and it helps to prevent theft.",https://jiji.com.gh/agbogloshie/safety-equipment/alarm-padlock-mWkZcZBBV4A1UKkVH9ulqORK.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Black Nitrile Gloves,48.0,GH₵ 48,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",New black gloves available,https://jiji.com.gh/accra-metropolitan/medical-equipment/black-nitrile-gloves-a64LlueUxO7jRdghwYx9tOkc.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Dosi- Flow Regulator,12.0,GH₵ 12,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",DOSI-FLOW is a type of flow regulator used in intravenous (IV) administration to ensure precise and...,https://jiji.com.gh/mamprobi/medical-equipment/dosi-flow-regulator-kydFT6JIRoLEWuDKpxIulfvT.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Elbow Splint/ Brace,200.0,GH₵ 200,,Greater Accra,Korle Gonno,"Greater Accra, Korle Gonno","Elbow splint support offers exceptional comfort while gently immobilizing the elbow, Prevent...",https://jiji.com.gh/korle-gonno/medical-equipment/elbow-splint-brace-bbPWErX2Pms5Tt9P50RJc2S2.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Facial Steamer Machine,1350.0,"GH₵ 1,350",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Facial steamer machine now available. Gives you the desired results and more,https://jiji.com.gh/accra-metropolitan/salon-equipment/facial-steamer-machine-im4xLRkCjHbH6f5FJQLcLiME.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Oxygen Concentrator Humidifier Bottle,300.0,GH₵ 300,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Oxygen Concentrator Humidifier Bottle: Helps moisturize oxygen for patients using long-term oxygen...,https://jiji.com.gh/accra-metropolitan/medical-equipment/oxygen-concentrator-humidifier-bottle-e13eLIzXGYsue2ZYJOoJ3rcp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Led Strobe Light,950.0,GH₵ 950,Bulk prices,Greater Accra,Lartebiokorshie,"Greater Accra, Lartebiokorshie","200w led strobe light
st-4808 
optical system
light source: 768 pcs 5050+96 pcs 7070 led
life...",https://jiji.com.gh/lartebiokorshie/stage-lighting-and-effects/led-strobe-light-nC4VfwFACEh5EC5r7zOLWVhJ.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Safety Polo Reflective Long Sleeve Lacoste,139.0,GH₵ 139,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Original safetyboy safety wear
Best price
Available in stock",https://jiji.com.gh/accra-metropolitan/safety-equipment/safety-polo-reflective-long-sleeve-lacoste-pOiil7P1SCtnZqBHL0ZaTbt0.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Fire Safety Warning Sign (Reflective).,150.0,GH₵ 150,,Greater Accra,Kaneshie,"Greater Accra, Kaneshie","The image displays a set of fire safety warning Signs outlining emergency procedures.
Sound the...",https://jiji.com.gh/kaneshie/safety-equipment/fire-safety-warning-sign-reflective-z5IcT3Csqh578eh0E8otSIFR.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Detox Arroy,100.0,GH₵ 100,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Call or WhatsApp for delivery,https://jiji.com.gh/accra-metropolitan/medical-equipment/detox-arroy-4cAdhH69zhRQCHrk0313UCPp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Carton Boxes for Packaging,15.0,GH₵ 15,,Greater Accra,East Legon,"Greater Accra, East Legon","Strong boxes for packaging 
DESCRIPTION 
Available in different sizes",https://jiji.com.gh/east-legon/stationery/carton-boxes-for-packaging-dvsAPBKVC9C5ga2sdWsuJJtj.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,8 In 1 Heat Press Machine,3200.0,"GH₵ 3,200",,Greater Accra,Achimota,"Greater Accra, Achimota",8 IN 1 NEW DESIGN COMBO HEAT PRESS MACHINE = 4 PCS mug press pad (different size) + 1 set cap press...,https://jiji.com.gh/achimota/printing-equipment/8-in-1-heat-press-machine-9XAhQ9dlOYmrYc18fIx2ZoZf.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Baking Oven,2000.0,"GH₵ 2,000",Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Brand New Baking Ovens for sale. Contact McDuro Enterprise for more information,https://jiji.com.gh/accra-metropolitan/restaurant-and-catering-equipment/baking-oven-7Q7ow8xaewmcVvLHZlWQWUzg.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,A3 Dtf Printer,37000.0,"GH₵ 37,000",,Greater Accra,Kokomlemle,"Greater Accra, Kokomlemle","A3 dtf printer double xp 600 print head for Sublimation of Shirts, Mugs.
Free 2kg melt powder |...",https://jiji.com.gh/kokomlemle/printing-equipment/a3-dtf-printer-5nUp3Of3OWYrXwrqugN8pkCp.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,5kg Co2 Neffgo Carbon Dioxide (Co2) Fire Extinguisher.,650.0,GH₵ 650,,Greater Accra,Kaneshie,"Greater Accra, Kaneshie","This is a Neffgo Carbon Dioxide ( CO2) Fire Extinguisher.
Primarily designed and certified for...",https://jiji.com.gh/kaneshie/safety-equipment/5kg-co2-neffgo-carbon-dioxide-co2-fire-extinguisher-xjikJmaukwXvA0pcxDa2gayh.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Alphamed Blood Pressure Monitor Bp Sphygmomanometer Machine,300.0,GH₵ 300,,Greater Accra,Kwashieman,"Greater Accra, Kwashieman","Please call or whatsapp for fast delivery.
Brand new in box. Original and authentic product. It is...",https://jiji.com.gh/kwashieman/medical-equipment/alphamed-blood-pressure-monitor-bp-sphygmomanometer-machine-pgpb1XJ0a5AVyYdB9hFV5Nhn.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Detoxification Machine ( Black ),2200.0,"GH₵ 2,200",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",The Ion Foot Detox cleanse is a professional detoxification treatmentthat helps with total body...,https://jiji.com.gh/accra-metropolitan/medical-equipment/detoxification-machine-black-pzVt7x7Mgs3i73j9tPB56Zkt.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Disposable Bedsheets,250.0,GH₵ 250,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi",Disposable Bed Sheets are made from soft non-woven material and crafted to provide protection...,https://jiji.com.gh/mamprobi/medical-equipment/disposable-bedsheets-lll1jQZv8f3hy82juWwcxuTT.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Rider’S Knee Guard And Elbow Guard.,80.0,GH₵ 80,,Greater Accra,North Industrial Area,"Greater Accra, North Industrial Area",Protects the knee and elbow in case of an accident.,https://jiji.com.gh/north-industrial-area/safety-equipment/riders-knee-guard-and-elbow-guard-3eOISkiFELF0qsgdeenphFgG.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Sickle Scan,1000.0,"GH₵ 1,000",,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Sickle scan is a blood test used to detect sickle cell disease or sickle cell trait.
Uses:
 • To...",https://jiji.com.gh/mamprobi/medical-equipment/sickle-scan-yRKe3gsrwJpuniT6NMWshtdX.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Glass Door Pearl Display Fridge 568 Litres,13000.0,"GH₵ 13,000",Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Double door Glass display fridge
Capacity: 568Liters
Fast cooling
Energy Saving
See-Through inside...",https://jiji.com.gh/adabraka/store-equipments/glass-door-pearl-display-fridge-568-litres-BIMkJmFyPBcN0jWFTMV6SVgs.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,3pcs Food Warmer Set,2300.0,"GH₵ 2,300",Brand New,Greater Accra,Kaneshie,"Greater Accra, Kaneshie","Has stainless steel inner. Available as seen.
Also available in red colour
Sizes are 15L, 30L and...",https://jiji.com.gh/kaneshie/restaurant-and-catering-equipment/3pcs-food-warmer-set-wPKaPh6famkNKx386EhSYT5c.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Beaker 500ml,250.0,GH₵ 250,,Greater Accra,Mamprobi,"Greater Accra, Mamprobi","Beakers are versatile laboratory containers used for a variety of purposes, including holding,...",https://jiji.com.gh/mamprobi/medical-equipment/beaker-500ml-kOOkxBB9vCRauOEVXlGBNfI5.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Brand New Pedicure Chair,13200.0,"GH₵ 13,200",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",The pedicure chair is actually comfortable and nice to uses,https://jiji.com.gh/accra-metropolitan/salon-equipment/brand-new-pedicure-chair-kUTXGaR9er4FtNhKp0AxbNdg.html,Jiji Ghana (jiji.com.gh),2026-04-27
Commercial Equipment & Tools,Fireworks Machine,1000.0,"GH₵ 1,000",,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Fireworks available for sale at affordable price,https://jiji.com.gh/accra-metropolitan/stage-lighting-and-effects/fireworks-machine-k2l5AoOvTElSBKMOWM5ks9jJ.html,Jiji Ghana (jiji.com.gh),2026-04-27
