dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Stainless Steel Hublot Geneve,500.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Unisex
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,18K Wedding Gold Rings,1500.0,,Greater Accra,Santa Maria,"Greater Accra, Santa Maria",,,False,Platform B,
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Men's Business Slip-on/Loafers Casual All-Match - Black,195.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Men's, One Size / No Size"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Timberland Leather Boots - Navy Blue(White Sole),400.0,,Greater Accra,Asylum Down,"Greater Accra, Asylum Down",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45, 46"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Classic Black Leather Kenneth Cole Chelsea Boot,700.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 39, 40, 41, 42, 43, 44, 45, 46"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Cartier Drive De Cartier Flying Tourbillo,3000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,,True,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Beautiful Affordable 2 Pieces,150.0,,Greater Accra,Adjiriganor,"Greater Accra, Adjiriganor",,,False,Platform B,Women's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Steve Riots Men’S Shoe /Gum Sole,850.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Joggers Sweatpants,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, XL, L, XXL, 3XL"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Quality Black Boots,750.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Turkey Stripped Suit,999.0,,Greater Accra,Lapaz,"Greater Accra, Lapaz",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Coach Women's Purse,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Women's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Billionaire Men’S Loafer Shoe,900.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Air Jordan Sneakers Size 39-45,250.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 40, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Success Way Digital And Analog Men’S Stainless Watch,600.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,Men's
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Air Jordan Retro 4 SE Craft Olive,430.0,,Greater Accra,Dansoman,"Greater Accra, Dansoman",,,False,Platform B,"Unisex, 38, 39, 40, 41, 42, 43, 44, 45"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Calvin Klein Men Loafers Shoe,900.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Men's, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47"
SG Market Price Index – Fashion,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Fashion,Mirror Shoes Available,280.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,,False,Platform B,"Unisex, 39, 40, 41, 42, 43, 44, 45"
