dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Home Decorative Living Room / Dinning 3 Ring Acrylic Light,500.0,,Greater Accra,Achimota,"Greater Accra, Achimota","Verified ID, 5+ years on Jiji",Home Decorative Modern Living Room Hotel Circle Hanging Pendant Light New Design 3 Ring Acrylic Gold...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Led Standing Corner Light,550.0,,Greater Accra,Dome,"Greater Accra, Dome",Verified ID,RGB LED Floor Lamp APP Control Living Room Standing Corner Light with White and Warm Lamp,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ms-2007 Multi-Function Flashlight,120.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"The MS-2007 white laser multi-function flashlight is a handy tool . Here are its key features:
*Key...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ant Killing Gel Bait,45.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan","Verified ID, 5+ years on Jiji","Ant-Gel is a powerful insecticidal bait that attracts and eliminates ants at the source, stopping...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ariston Water Heater Italy 50 Litres,2800.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Storage/tank water heaters available in sizes like 10L, 15L, 30L, 50L, 80L, up to larger capacities.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Rio Instant Water Heater,850.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,Rio instant water heater,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Portable 7.5kg Washing Machine,1350.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"For washing clothes,Shoes and spinning Domestic Commercial washing a semi-automatic, single-tub...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Metal Shelve With Light,250.0,,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 5+ years on Jiji","Very large hexagonal Shelve with lights for beauty and luxury
Black and Gold available",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Modern Fan With Light,999.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Remote Control 
Retractable Blade 
Warm and white color 
Available as seen",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Come for R410_pearl 1.5hp_split Air Condition,2900.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","1 year warranty
 new in box  
 pearl 1.5hp r410 split air conditioner 
cooling
 energy efficiency
...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Starry Projector Laser Light With Bluetooth Speaker,250.0,,Greater Accra,McCarthy Hill,"Greater Accra, McCarthy Hill",5+ years on Jiji,"Projects a beautiful and calming starry sky onto your ceiling, creating a relaxing atmosphere for a...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Original Fridge Guard(Protector),250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Original and ideal fridge guard for protecting your refrigerator against voltage...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Blackout Curtains Light Reducing Thermal Insulated Curtains,250.0,,Greater Accra,Odorkor,"Greater Accra, Odorkor","Verified ID, 3+ years on Jiji","We have imported and have in stock the following types of curtains fabric
block out...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Lg Premium 671l French Door Refrigerator.,35650.0,Brand New,Greater Accra,Airport Residential Area,"Greater Accra, Airport Residential Area","Verified ID, 5+ years on Jiji",The LG GC-X24FFCAB is a premium 671L French Door Refrigerator finished in Essence Black Steel. It is...,True,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Sandstone Green Plant Decor,400.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,New and advanced portrait,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Food Blenders,699.0,Brand New,Greater Accra,Teshie,"Greater Accra, Teshie",,"Brand new super powerful 4in1 Blender best for your home, for making fresh fruit juice, smoothies...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Complete Gree 1.5hp Split Ac R410 Gas,3799.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka","Verified ID, 5+ years on Jiji",Fast Cooling Long Distance Airflow 4D Auto-swing Self Diagnosis & Automatic Protection 1 year...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",E27 Balcony Single Pendant Light,260.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"E27 Balcony single Pendant Light 
Replaceable E27 bulb 
Suitable for balcony, hall, dining hall,...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Wi-Fi Wireless Smart RGB Strip Light Led (10 Meters),220.0,,Greater Accra,Madina,"Greater Accra, Madina",3+ years on Jiji,"Our Smart LED light strips offer 16 million colors and 4 modes, with adjustable brightness for...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Air Conditioning Fan,890.0,Brand New,Greater Accra,Weija,"Greater Accra, Weija",Verified ID,Heating and cooling conditioning,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Pearl (Pcf 5310-6f) 458 Liters Chest Freezer New,4999.0,Brand New,Greater Accra,Adabraka,"Greater Accra, Adabraka",Verified ID,"Ample Capacity: 458 liters of generous storage space for all your frozen goods.
Dual Door Design:...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",60cm Sensor Lamp (Cabinet / Wardrobe Sensor Magnetic Light),200.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Cabinet Sensor Light
* Application: Wardrobe, Cabinet
* Install Style: Wall Mounted 
* Item Type:...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Akai 3in1 Portable Air Cooler (4lit),1399.0,Brand New,Greater Accra,Mataheko,"Greater Accra, Mataheko","Verified ID, 5+ years on Jiji","Type free standing 'water tank capacity 4lit, voltage 240v. Wattage 70w. Comes with 2 ice packs",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Rechargeable Fan 56hours Battery Life,620.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"The Outdoor Fan (Model F6) is a high-performance, battery-operated cooling solution designed for...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Energy Saving Shenhua Refrigerator,2200.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Shenhua 95L bottom refrigerator,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",LED Filament Bulb,16.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,High-quality energy-saving led bulb with a power of 6w with a mounting based on the e27/b22 thread....,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",New Rechargeable Bladeless Neck Fan,170.0,Brand New,Greater Accra,Kaneshie,"Greater Accra, Kaneshie",Verified ID,"Bladeless Neck Fan – Portable, hands-free fan with a bladeless design for safe and quiet operation....",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Hi-Yield Snake Repellent Powder,450.0,,Greater Accra,Adenta,"Greater Accra, Adenta","Verified ID, 5+ years on Jiji","Hi-yield snake repellent effectively repels snakes from homes, garages, garden sheds, woodpiles,...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Promotion 143l Deep Freezer Midea Silver New Mini Freezer,2726.0,Brand New,Greater Accra,Madina,"Greater Accra, Madina","Verified ID, 5+ years on Jiji","Brand mini freezer 
Deep freezer 
Chest freezer 
143liters
Same day deliveries Anywhere in Accra and...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Automatic 2 Burner Cooker - Uk,350.0,Used,Greater Accra,Darkuman,"Greater Accra, Darkuman","Verified ID, 5+ years on Jiji","- foreign slightly used 
- 2 burner gas cooker 
- auto ignition 
Call or whatsap on024********* or...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ilsac-1215c Air Conditioner 1.5hp Icona Air Conditioner Affordable,2599.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,"Quality icona 1.5hp ,100% Cooper strong and long lasting, with pipes and tubes one year warranty on...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Nasco 2.5hp R410 Inverter Split Air Conditioner,7999.0,Brand New,Greater Accra,Alajo,"Greater Accra, Alajo",,2.5Hp R410 Gas Copper Condenser White Panel Design Dual Inverter Compressor Sleep Mode Timer...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Large Capacity Pearl 482litre French Door Refrigerator With Dispenser,8200.0,Brand New,Greater Accra,Kotobabi,"Greater Accra, Kotobabi","Verified ID, 5+ years on Jiji","Brand New Ultramodern Pearl Fridge with Water Dispenser and Display Screen. 
It’s has classic modern...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",10” Wall Heat Extractor Fan,400.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"It is used to improve ventilation of a room,kitchen,bathroom etc.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Mini 1.8l Rice Cooker,130.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,1.8 litres nonstick mini rice cooker or multipurpose cooker,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Genuine Airconditions,6500.0,Brand New,Greater Accra,Kaneshie,"Greater Accra, Kaneshie",5+ years on Jiji,Genuine gree 2hp in stock,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",LED Ceiling/Pop Light(UK),60.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,European led ceiling/ pop light ... high in quality... stocks available ...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Track Spot Ceiling Light for Rooms and Office,650.0,,Greater Accra,Alajo,"Greater Accra, Alajo",Verified ID,"* Light colors: Warm white, Cold White & Nature White 
* Material: Aluminum+Plastic 
* Light body...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Handheld Car Vacuum Cleaner Wireless Vacuum Cleaner,350.0,Brand New,Greater Accra,Dome,"Greater Accra, Dome","Verified ID, 3+ years on Jiji","Warranty
1 Year
Power suction
3500 - 4500Pa
Design Style
New China-Chic
Product Name
Wireless Car...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ceiling Spotlight (Downlight),15.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Spotlight 
Downlight for indoor and outdoor",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Bajaj Ceiling Fan,540.0,Brand New,Greater Accra,Accra New Town,"Greater Accra, Accra New Town",,"Fresh brand new fan, original quality with 6 months warranty on specific condition",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Philips Steam Iron 2000w - Gc1742,980.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",Verified ID,"Philips Steam Iron 2000W - GC1742.
Steam boosts up to 90 g
Non-stick soleplate
Anti-scale
220 ml...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Luxury Ceiling Lights,500.0,,Greater Accra,Spintex,"Greater Accra, Spintex",5+ years on Jiji,"Beautiful ceiling lights suitable for home offices, hotels, and so on.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",7.5 Kg Washing Machine,1000.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",3+ years on Jiji,"8kg semi automatic Washing machine 
Promotion",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Rechargeable Standing Fan Glanz,700.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Last uo to 9.5 hours after fully charged very durable and blows cool air,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",30watts Led Linear Magnetic Track Lights,150.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",30watts and 20watts led linear magnetic track lights . Very durable and long lasting . Very easy to...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",205l Hisense Refrigerator,3499.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",205l hisense refrigerator with dispenser going for cool prices... item is on promo so call now.,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Nasco Air Conditioner,3000.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 3+ years on Jiji",This type of ac is quality R410 air purifier,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",New Chandelier Light,650.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"This lights uses choke
Available as seen.",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Yellow Esthetic Single Pendant Light,375.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Yellow Esthetic Single Pendant Light 
Available as seen",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",80 Litres Plastic Storage Container,270.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",5+ years on Jiji,Heavy duty plastic storage container. Made in uk 80 litres,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",6watts Spotlight All Colours,17.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,6watts three colours panels light,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Aer Power Pocket(Air Freshener),70.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",,Aer Power Pocket is a bathroom refreshener. A pack contains 6 pieces. Each piece last up to 30 days....,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",56cm Remote Control Fireplace Lamp,490.0,,Greater Accra,Okaishie,"Greater Accra, Okaishie","Verified ID, 3+ years on Jiji","Multiple color display 
Remote operated
Can be hung or placed on the table 
Battery or electric...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Kent Medium Ceiling Fan,260.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 3+ years on Jiji",Kent ceiling fan medium blade,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",2 Sim Stand Alone Telephone,250.0,Brand New,Greater Accra,Tesano,"Greater Accra, Tesano",5+ years on Jiji,2 sim portable wireless telephone,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Westpoint Big Load Washer 11kg,2800.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,Quality and Affordable one Year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances","4 Inches and 6 Inches and 8 Outside Duct Grill, Vent Cover",200.0,Brand New,Greater Accra,Spintex,"Greater Accra, Spintex","Verified ID, 5+ years on Jiji","Available in 4 ,6,and 8 inches 
extractor accessories for kitchen duct ,
outside duct cover
......",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",5kg Single Tub Washing Machine,850.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"【Capacity】5kg washing capacity
【Material】 PP+ high temperature resistant motor
【Upgraded motor】 It...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Multipurpose Blender,500.0,Brand New,Greater Accra,Pokuase,"Greater Accra, Pokuase",5+ years on Jiji,"Brand new Multipurpose Blender for sale at an affordable price,it’s 8 in 1,it has juice maker,it can...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Clip Desk Lamp Bedside Lamp Eye Protection Led,180.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji","Product name	LED Desk Lamp
Usage	Home Decoration Night Light
OEM/ODM	Highly Welcomed
Payment...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Vacuum Cleaner # Wvr1a10,470.0,Brand New,Greater Accra,Lapaz,"Greater Accra, Lapaz",Verified ID,"""Voltage: 220V-240V~50/60Hz
Input power: 1000W
Dust capacity: 10L
Vacuum pressure: >17kPa
Filter:...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Mini Foldable Wireless Rechargeable Fan,150.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Mini Foldable Wireless Rechargeable Fan good for Rooms, offices, Cars, public gathering and more",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Fully Automotic Washing Machine 10.6kg,2700.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Fully automatic washing machine 10.6kg wholesale or retail 
Nationwide delivery available",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Nasco 1.5hp Split Ac – Perfect for Every Room Nasco 1.5hp Ac,2700.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"1 YEAR WARRANTY 
# Pay in installments 
# Visit showroom
# Cash on delivery
# 100% copper engine
#...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ziplock Bags,35.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Ziplock plastic bag available as seen. Available in 6 sizes in...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",German Home Swallow Maker,850.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"The item shown is a German Home brand 8L Multi-Purpose Swallow Maker, designed for cooking African...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Mini Popcorn Machine,150.0,Brand New,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,"Mini Popcorn maker 
Nationwide delivery",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Cool Now Pay Later H a Inverter Air Conditioning,4999.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"1-2years warranty 
Payment on delivery 
• Lock&Key
• Energy saving
• Powerful compressor cooling
•...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",New 99 Litres Mdrc193fzg43d Chest Freezer,2099.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",Verified ID,"Inverter Quattro
D+Cooling
Multi Angle Hover Door
Upto 120 Hours Frozen
Wide Voltage
LED...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Enjoyable Pearl Fridge 2 Door Top Freezer Fridge 108l,2900.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Quality and affordable one year warranty,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Ctorch 150watts Led Street Light With 6 Months Warranty,600.0,,Greater Accra,Adenta,"Greater Accra, Adenta",Verified ID,The C Torch 150W LED Street Light delivers high-performance outdoor lighting with exceptional energy...,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",10pcs Granite Cookware Set,675.0,Brand New,Greater Accra,Darkuman,"Greater Accra, Darkuman",5+ years on Jiji,"10PCS granite die cast cookware set 
Comes in black, ash and brown 
Nonstick 
Ceramic coating...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Solar Light-400w,350.0,,Greater Accra,Ablekuma,"Greater Accra, Ablekuma",Verified ID,"Light up your space the smart way with this high-performance Solar LED Flood Light, designed for...",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",2 in 1 Inflatable Sofa,250.0,Brand New,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"Is available in different and has pump in it
It very durable and quality",False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Italian Home Rice Cooker 3L,250.0,Brand New,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 3+ years on Jiji",Italian Home Rice Cooker 3L Very Quality and easy opperate,False,Platform A,
"SG Market Price Index – Home, Furniture & Appliances","SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,"Home, Furniture & Appliances",Wooden Bowls and Plates Available,150.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Are you looking for a wooden plate to buy? We sell all sort of wooden plates and bowls. We take...,False,Platform A,
